stop_id	stop_name	parent_station
IDFM:monomodalStopPlace:43230	Les Grésillons	IDFM:72225
IDFM:monomodalStopPlace:43206	Taverny	IDFM:66557
IDFM:monomodalStopPlace:43142	La Ferté-Alais	IDFM:59661
IDFM:monomodalStopPlace:47059	Longjumeau	IDFM:62977
IDFM:monomodalStopPlace:45804	Livry-sur-Seine	IDFM:61826
IDFM:monomodalStopPlace:43177	Parc de Sceaux	IDFM:69906
IDFM:monomodalStopPlace:43098	Brétigny	IDFM:60247
IDFM:monomodalStopPlace:59206	Sceaux	IDFM:74265
IDFM:monomodalStopPlace:43160	Maurecourt	IDFM:65827
IDFM:monomodalStopPlace:43212	Val d'Argenteuil	IDFM:65110
IDFM:monomodalStopPlace:45784	Le Mée	IDFM:62003
IDFM:monomodalStopPlace:47903	Garancières - La Queue	IDFM:64025
IDFM:monomodalStopPlace:43136	Jouy-en-Josas	IDFM:63523
IDFM:monomodalStopPlace:46736	Dammartin - Juilly - Saint-Mard	IDFM:69254
IDFM:monomodalStopPlace:47944	Nézel - Aulnay	IDFM:64945
IDFM:monomodalStopPlace:45346	Javel	IDFM:71150
IDFM:monomodalStopPlace:411384	Nogent-L'Artaud - Charly	IDFM:411385
IDFM:monomodalStopPlace:46298	Les Saules	IDFM:69662
IDFM:monomodalStopPlace:47119	Bagneaux-sur-Loing	IDFM:61145
IDFM:monomodalStopPlace:47883	Chaville - Vélizy	IDFM:69487
IDFM:monomodalStopPlace:43147	La Verrière	IDFM:63426
IDFM:monomodalStopPlace:43248	Marly-le-Roi	IDFM:64405
IDFM:monomodalStopPlace:43183	Porchefontaine	IDFM:63886
IDFM:monomodalStopPlace:462394	Gare du Nord	IDFM:71410
IDFM:monomodalStopPlace:43082	Houilles - Carrières-sur-Seine	IDFM:64741
IDFM:monomodalStopPlace:45447	Avenue Henri Martin	IDFM:71286
IDFM:monomodalStopPlace:47322	Esbly	IDFM:68653
IDFM:monomodalStopPlace:411485	Malesherbes	IDFM:411486
IDFM:monomodalStopPlace:47878	Parc des Expositions	IDFM:73568
IDFM:monomodalStopPlace:43129	Gargenville	IDFM:65732
IDFM:monomodalStopPlace:46470	La Barre Ormesson	IDFM:65360
IDFM:monomodalStopPlace:43201	Saint-Gratien	IDFM:65305
IDFM:monomodalStopPlace:47966	Villennes-sur-Seine	IDFM:64949
IDFM:monomodalStopPlace:427870	Rambouillet	IDFM:60665
IDFM:monomodalStopPlace:43099	Breuillet Village	IDFM:59940
IDFM:monomodalStopPlace:43231	Le Bourget	IDFM:72641
IDFM:monomodalStopPlace:47932	Coignières	IDFM:63369
IDFM:monomodalStopPlace:473364	Aéroport Charles de Gaulle 2 (Terminal 2)	IDFM:73699
IDFM:monomodalStopPlace:43135	Joinville-le-Pont	IDFM:70640
IDFM:monomodalStopPlace:43213	Val d'Europe	IDFM:68266
IDFM:monomodalStopPlace:58581	Villiers Montbarbin	IDFM:68311
IDFM:monomodalStopPlace:46926	Triel-sur-Seine	IDFM:463843
IDFM:monomodalStopPlace:411348	La Villetertre	IDFM:411349
IDFM:monomodalStopPlace:411372	La Ferté-Milon	IDFM:411373
IDFM:monomodalStopPlace:42516	Cesson	IDFM:62176
IDFM:monomodalStopPlace:47528	Luzarches	IDFM:67177
IDFM:monomodalStopPlace:43236	Le Stade	IDFM:72287
IDFM:monomodalStopPlace:411378	Château-Thierry	IDFM:411379
IDFM:monomodalStopPlace:462388	Viroflay Rive Gauche	IDFM:63923
IDFM:monomodalStopPlace:43112	Clichy - Levallois	IDFM:72073
IDFM:monomodalStopPlace:47961	Thomery	IDFM:61480
IDFM:monomodalStopPlace:47949	Santeuil - Le Perchay	IDFM:67196
IDFM:monomodalStopPlace:46725	Villeparisis - Mitry-le-Neuf	IDFM:68916
IDFM:monomodalStopPlace:43087	Ballancourt	IDFM:59825
IDFM:monomodalStopPlace:43218	Vernou-sur-Seine	IDFM:61450
IDFM:monomodalStopPlace:43130	Gennevilliers	IDFM:72303
IDFM:monomodalStopPlace:47920	Ermont Halte	IDFM:65910
IDFM:monomodalStopPlace:46286	Créteil Pompadour	IDFM:69950
IDFM:monomodalStopPlace:46482	Gros Noyer Saint-Prix	IDFM:66063
IDFM:monomodalStopPlace:47895	Boutigny	IDFM:59565
IDFM:monomodalStopPlace:43070	Aubergenville Élisabethville	IDFM:65490
IDFM:monomodalStopPlace:43171	Nanterre Ville	IDFM:70940
IDFM:monomodalStopPlace:44514	Porte de Clichy	IDFM:71545
IDFM:monomodalStopPlace:43188	Sainte-Geneviève-des-Bois	IDFM:60785
IDFM:monomodalStopPlace:47914	Longueville	IDFM:61858
IDFM:monomodalStopPlace:47327	Couilly - Saint-Germain - Quincy	IDFM:68505
IDFM:monomodalStopPlace:473109	Maisons-Laffitte	IDFM:65048
IDFM:monomodalStopPlace:47889	Saint-Rémy-lès-Chevreuse	IDFM:62978
IDFM:monomodalStopPlace:47238	Fontenay-sous-Bois	IDFM:71630
IDFM:monomodalStopPlace:43106	Champagne-sur-Seine	IDFM:61537
IDFM:monomodalStopPlace:46375	Vitry-sur-Seine	IDFM:70313
IDFM:monomodalStopPlace:411390	Nanteuil-le-Haudouin	IDFM:411391
IDFM:monomodalStopPlace:43194	Sevran - Livry	IDFM:73439
IDFM:480908	Saint-Cyr	IDFM:73731
IDFM:478653	Léon Blum	IDFM:73362
IDFM:479491	Bondy	IDFM:72037
IDFM:470688	Le Bourget	IDFM:72641
IDFM:478651	Arboretum	IDFM:478648
IDFM:478655	Romain Rolland	IDFM:73350
IDFM:481038	Mareil-Marly	IDFM:73602
IDFM:472618	Rougemont Chanteloup	IDFM:411284
IDFM:481065	Noisy-le-Roi	IDFM:64246
IDFM:480925	Camp des Loges	IDFM:480927
IDFM:481069	Lisière Pereire	IDFM:64622
IDFM:480906	Saint-Nom-la-Bretèche Forêt de Marly	IDFM:64382
IDFM:478649	Notre-Dame-des-Anges	IDFM:477285
IDFM:480904	Saint-Germain-en-Laye	IDFM:64589
IDFM:481067	Saint-Germain-en-Laye	IDFM:64589
IDFM:471933	Pierrefitte - Stains	IDFM:72787
IDFM:481073	Bailly	IDFM:480951
IDFM:472969	Épinay - Villetaneuse	IDFM:65227
IDFM:478663	Clichy-sous-Bois - Mairie	IDFM:477288
IDFM:481071	L'Etang - Les Sablons	IDFM:480950
IDFM:472211	Gargan	IDFM:73360
IDFM:471878	Les Pavillons-sous-Bois	IDFM:73334
IDFM:481075	Les Portes de Saint-Cyr	IDFM:480952
IDFM:472316	Freinville Sevran	IDFM:73411
IDFM:478657	Maurice Audin	IDFM:73364
IDFM:472986	Épinay-sur-Seine	IDFM:72383
IDFM:471008	Les Coquetiers	IDFM:72028
IDFM:478661	Clichy - Montfermeil	IDFM:477278
IDFM:478659	Romain Rolland	IDFM:73350
IDFM:472820	Villetaneuse Université	IDFM:72396
IDFM:472197	Freinville Sevran	IDFM:73411
IDFM:480932	Bailly	IDFM:480951
IDFM:478652	Notre-Dame-des-Anges	IDFM:477285
IDFM:472147	Aulnay-sous-Bois	IDFM:72646
IDFM:478656	Hôpital de Montfermeil	IDFM:73329
IDFM:472657	L'Abbaye	IDFM:73709
IDFM:472376	Remise à Jorelle	IDFM:72033
IDFM:472172	Allée de la Tour-Rendez-vous	IDFM:73312
IDFM:472077	L'Abbaye	IDFM:73709
IDFM:470721	Dugny - La Courneuve	IDFM:426093
IDFM:478654	Maurice Audin	IDFM:73364
IDFM:480934	Allée Royale	IDFM:64049
IDFM:478646	Arboretum	IDFM:478648
IDFM:481066	Saint-Cyr	IDFM:73731
IDFM:471289	Rougemont Chanteloup	IDFM:411284
IDFM:472644	Bondy	IDFM:72037
IDFM:471675	Pierrefitte - Stains	IDFM:72787
IDFM:481070	Fourqueux - Bel Air	IDFM:64566
IDFM:478650	République - Marx Dormoy	IDFM:73354
IDFM:470693	Lycée Henri Sellier	IDFM:411281
IDFM:472857	Gargan	IDFM:73360
IDFM:471825	Gargan	IDFM:73360
IDFM:480930	L'Etang - Les Sablons	IDFM:480950
IDFM:481068	Camp des Loges	IDFM:480927
IDFM:472642	Lycée Henri Sellier	IDFM:411281
IDFM:480928	Lisière Pereire	IDFM:64622
IDFM:471757	Allée de la Tour-Rendez-vous	IDFM:73312
IDFM:477286	Clichy-sous-Bois - Mairie	IDFM:477288
IDFM:481072	Saint-Nom-la-Bretèche Forêt de Marly	IDFM:64382
IDFM:478664	Clichy - Montfermeil	IDFM:477278
IDFM:471982	Bondy	IDFM:72037
IDFM:480942	Mareil-Marly	IDFM:73602
IDFM:472503	Les Pavillons-sous-Bois	IDFM:73334
IDFM:470851	Villetaneuse Université	IDFM:72396
IDFM:472968	Stains la Cerisaie	IDFM:426083
IDFM:472920	Épinay-sur-Seine	IDFM:72383
IDFM:481074	Allée Royale	IDFM:64049
IDFM:470874	Épinay - Villetaneuse	IDFM:65227
IDFM:472363	Aulnay-sous-Bois	IDFM:72646
IDFM:472210	Dugny - La Courneuve	IDFM:426093
IDFM:471887	Stains la Cerisaie	IDFM:426083
IDFM:480938	Noisy-le-Roi	IDFM:64246
IDFM:478658	Léon Blum	IDFM:73362
IDFM:471005	Les Coquetiers	IDFM:72028
IDFM:480936	Les Portes de Saint-Cyr	IDFM:480952
IDFM:472194	Le Bourget	IDFM:72641
IDFM:478662	République - Marx Dormoy	IDFM:73354
IDFM:471837	Remise à Jorelle	IDFM:72033
IDFM:480940	Fourqueux - Bel Air	IDFM:64566
IDFM:478660	Hôpital de Montfermeil	IDFM:73329
IDFM:486848	Malabry	IDFM:480872
IDFM:22268	Marché de Saint-Denis	IDFM:72333
IDFM:22009	Campo-Formio	IDFM:71063
IDFM:22392	Crimée	IDFM:72013
IDFM:21940	Marcel Sembat	IDFM:71054
IDFM:28847	Stade Charléty - Porte de Gentilly	IDFM:70605
IDFM:23283	Timbaud	IDFM:72314
IDFM:22133	Simplon	IDFM:71556
IDFM:22057	Concorde	IDFM:71298
IDFM:479009	Christophe Colomb	IDFM:69719
IDFM:463115	Bonne Nouvelle	IDFM:71320
IDFM:463186	Glacière	IDFM:71026
IDFM:23435	Les Fauvelles	IDFM:72099
IDFM:22181	Daumesnil	IDFM:71614
IDFM:463138	Bréguet-Sabin	IDFM:73621
IDFM:42113	Gilbert Bonnemaison	IDFM:72381
IDFM:10214	Parc Pr	IDFM:74162
IDFM:463163	Félix Faure	IDFM:71137
IDFM:463051	Balard	IDFM:71073
IDFM:463214	Malakoff - Rue Etienne Dolet	IDFM:70562
IDFM:22108	Ternes	IDFM:71367
IDFM:463074	Jaurès	IDFM:71940
IDFM:22367	Château Landon	IDFM:474149
IDFM:28872	Les Flanades	IDFM:65560
IDFM:21915	Ranelagh	IDFM:71243
IDFM:22034	Louise Michel	IDFM:73667
IDFM:23311	Petit Noisy	IDFM:72438
IDFM:463026	Place d'Italie	IDFM:71033
IDFM:21988	Boulogne Jean Jaurès	IDFM:71147
IDFM:463239	Michel-Ange - Molitor	IDFM:73658
IDFM:477914	Asnières - Quatre Routes	IDFM:72267
IDFM:463099	Dupleix	IDFM:71197
IDFM:483277	Barbara	IDFM:70441
IDFM:40067	Montempoivre	IDFM:71612
IDFM:463003	Place d'Italie	IDFM:71033
IDFM:24126	Porte de Choisy	IDFM:70604
IDFM:35928	Hélène Boucher (Orlytech)	IDFM:74008
IDFM:462957	Miromesnil	IDFM:71346
IDFM:24103	Balard	IDFM:71073
IDFM:25641	La Défense (Grande Arche)	IDFM:71517
IDFM:2333	Inovel Parc Nord	IDFM:63717
IDFM:463076	Charles Michels	IDFM:71156
IDFM:29896	Domaine Chérioux	IDFM:70022
IDFM:22032	Europe	IDFM:73617
IDFM:463097	Saint-Marcel	IDFM:71092
IDFM:41833	Terminal 1	IDFM:69212
IDFM:21917	Trocadéro	IDFM:71285
IDFM:24686	Botzaris	IDFM:71906
IDFM:21938	Pont de Sèvres	IDFM:70698
IDFM:24415	Porte des Lilas	IDFM:71889
IDFM:23309	L'Île-Saint-Denis	IDFM:72319
IDFM:463313	Strasbourg - Saint-Denis	IDFM:73633
IDFM:463028	Nation	IDFM:71673
IDFM:463287	Pyrénées	IDFM:71864
IDFM:23433	Faubourg de l'Arche	IDFM:72063
IDFM:463005	Bir-Hakeim	IDFM:473829
IDFM:462959	Vaneau	IDFM:71170
IDFM:463264	Strasbourg - Saint-Denis	IDFM:73633
IDFM:22080	Nation	IDFM:71673
IDFM:463140	Cambronne	IDFM:71167
IDFM:24101	Desnouettes	IDFM:71055
IDFM:41856	Division Leclerc	IDFM:70222
IDFM:478988	Verdun - Hoche	IDFM:69870
IDFM:23285	Le Luth	IDFM:72300
IDFM:22110	Rome	IDFM:71408
IDFM:28849	Joncherolles	IDFM:73922
IDFM:462982	La Chapelle	IDFM:71434
IDFM:463117	Alexandre Dumas	IDFM:71728
IDFM:463241	Montgallet	IDFM:71631
IDFM:29903	Villejuif - Louis Aragon	IDFM:70143
IDFM:22055	Lamarck - Caulaincourt	IDFM:71492
IDFM:22179	Bir-Hakeim	IDFM:473829
IDFM:22222	Pernety	IDFM:412687
IDFM:21986	Charles Michels	IDFM:71156
IDFM:42115	Lacépède	IDFM:72379
IDFM:463212	Mairie de Saint-Ouen	IDFM:72168
IDFM:21963	Saint-Lazare	IDFM:71370
IDFM:22369	Sully - Morland	IDFM:71201
IDFM:25639	Meudon-sur-Seine	IDFM:70587
IDFM:35930	Porte de Thiais	IDFM:73753
IDFM:22156	Montparnasse Bienvenue	IDFM:71139
IDFM:463072	Réaumur - Sébastopol	IDFM:73636
IDFM:22365	Place d'Italie	IDFM:71033
IDFM:22036	Anatole France	IDFM:71519
IDFM:41858	Soleil Levant	IDFM:70186
IDFM:22106	Villiers	IDFM:71403
IDFM:24682	Place des Fêtes	IDFM:71885
IDFM:28868	Les Flanades	IDFM:65560
IDFM:463024	Gare d'Austerlitz	IDFM:71135
IDFM:24130	Didot	IDFM:70983
IDFM:462978	Brochant	IDFM:73661
IDFM:463001	Gare de l'Est	IDFM:71359
IDFM:463260	Porte de Vanves	IDFM:71006
IDFM:35926	Porte de l'Essonne	IDFM:74009
IDFM:463190	Iéna	IDFM:71294
IDFM:22177	Bel-Air	IDFM:73650
IDFM:25643	Parc de Saint-Cloud	IDFM:70726
IDFM:462955	Montparnasse Bienvenue	IDFM:71139
IDFM:24105	Didot	IDFM:70983
IDFM:22224	Miromesnil	IDFM:71346
IDFM:22084	George V	IDFM:71328
IDFM:463283	Pyramides	IDFM:73788
IDFM:22154	Alésia	IDFM:71030
IDFM:463047	Ecole Vétérinaire de Maisons-Alfort	IDFM:70522
IDFM:22131	Raspail	IDFM:71088
IDFM:21967	Gare d'Austerlitz	IDFM:71135
IDFM:2331	Mairie de Vélizy	IDFM:63706
IDFM:486846	Cité-Jardin	IDFM:425730
IDFM:22059	Abbesses	IDFM:71432
IDFM:463188	Havre-Caumartin	IDFM:482368
IDFM:463311	Solférino	IDFM:71270
IDFM:10216	Parc Px	IDFM:73595
IDFM:462445	Honoré De Balzac	IDFM:424926
IDFM:463165	Cour Saint-Emilion	IDFM:71576
IDFM:22388	Chaussée d'Antin - La Fayette	IDFM:73689
IDFM:463142	Charenton - Écoles	IDFM:70648
IDFM:463216	Les Gobelins	IDFM:71076
IDFM:22013	Gare de l'Est	IDFM:71359
IDFM:21965	Madeleine	IDFM:71324
IDFM:463119	Anatole France	IDFM:71519
IDFM:478986	Rouget de Lisle	IDFM:69846
IDFM:486844	Théâtre La Piscine	IDFM:73764
IDFM:23313	Théâtre Gérard Philipe	IDFM:72327
IDFM:28870	Lochères	IDFM:65604
IDFM:463049	Grands Boulevards	IDFM:71326
IDFM:41670	Parc André Malraux	IDFM:70310
IDFM:462980	Montparnasse Bienvenue	IDFM:71139
IDFM:463167	Créteil - Université	IDFM:70172
IDFM:29901	Porte de Rungis	IDFM:69721
IDFM:24128	Porte de Vanves	IDFM:71006
IDFM:463237	Maubert - Mutualité	IDFM:71190
IDFM:23287	Gare de Gennevilliers	IDFM:72303
IDFM:42117	Delaunay - Belleville	IDFM:74368
IDFM:22011	Jacques Bonsergent	IDFM:71322
IDFM:480341	Saint-Ouen	IDFM:72126
IDFM:463144	Chaussée d'Antin - La Fayette	IDFM:73689
IDFM:24413	Porte d'Aubervilliers	IDFM:72434
IDFM:22390	Cadet	IDFM:71351
IDFM:21942	Robespierre	IDFM:71725
IDFM:479007	Châteaudun - Barbès	IDFM:70549
IDFM:21919	Nation	IDFM:71673
IDFM:24684	Pré-Saint-Gervais	IDFM:71911
IDFM:29898	Caroline Aigle (Orlyfret)	IDFM:69606
IDFM:463095	Jaurès	IDFM:71940
IDFM:2329	L'Onde (Maison des Arts)	IDFM:73918
IDFM:22201	Saint-Sébastien - Froissart	IDFM:71777
IDFM:22129	Place de Clichy	IDFM:71435
IDFM:21990	Hôtel de Ville	IDFM:415852
IDFM:23431	Victor Basch	IDFM:70972
IDFM:463262	Porte des Lilas	IDFM:71889
IDFM:463309	Saint-Sébastien - Froissart	IDFM:71777
IDFM:22082	Franklin D. Roosevelt	IDFM:71318
IDFM:22295	Suzanne Lenglen	IDFM:71042
IDFM:463285	Père Lachaise	IDFM:71787
IDFM:22203	Ledru-Rollin	IDFM:71693
IDFM:463045	Olympiades	IDFM:71557
IDFM:21969	La Motte-Picquet - Grenelle	IDFM:71199
IDFM:24419	Porte de Bagnolet	IDFM:71799
IDFM:23305	Maurice Lachâtre	IDFM:72553
IDFM:22198	Bonne Nouvelle	IDFM:71320
IDFM:22127	Barbès - Rochechouart	IDFM:71426
IDFM:460547	Porte d'Orléans	IDFM:70657
IDFM:463093	Barbès - Rochechouart	IDFM:71426
IDFM:463321	Vaugirard	IDFM:71091
IDFM:23277	Les Courtilles	IDFM:72286
IDFM:463121	Argentine	IDFM:71348
IDFM:21946	Saint-Fargeau	IDFM:71860
IDFM:463268	Trocadéro	IDFM:71285
IDFM:462430	Porte d'Asnières - Marguerite Long	IDFM:71505
IDFM:463068	Malesherbes	IDFM:71416
IDFM:479003	Constant Coquelin	IDFM:70027
IDFM:25084	Buzenval	IDFM:479928
IDFM:463293	Reuilly - Diderot	IDFM:71654
IDFM:23429	Parc Pierre Lagravère	IDFM:70975
IDFM:22074	Saint-Paul (Le Marais)	IDFM:71222
IDFM:463319	Télégraphe	IDFM:71870
IDFM:21994	Arts et Métiers	IDFM:71293
IDFM:21923	Michel-Ange - Molitor	IDFM:73658
IDFM:463245	Opéra	IDFM:71337
IDFM:462963	République	IDFM:71311
IDFM:28866	Baudelaire	IDFM:73921
IDFM:22051	Notre-Dame des Champs	IDFM:71138
IDFM:26602	Mairie de Montrouge	IDFM:70586
IDFM:22175	Corvisart	IDFM:71013
IDFM:463222	Mairie de Montrouge	IDFM:70586
IDFM:24680	Jaurès	IDFM:71940
IDFM:22299	Puteaux	IDFM:71422
IDFM:42119	Paul Éluard	IDFM:72335
IDFM:463192	Jourdain	IDFM:71868
IDFM:22102	Esplanade de la Défense	IDFM:71485
IDFM:35934	Porte de Rungis	IDFM:69721
IDFM:22152	Château Rouge	IDFM:71469
IDFM:22226	Varenne	IDFM:71232
IDFM:2339	Pavé Blanc	IDFM:70049
IDFM:22097	Bastille	IDFM:463564
IDFM:22401	Villejuif Paul Vaillant-Couturier	IDFM:70248
IDFM:463146	Chemin Vert	IDFM:73622
IDFM:35936	Place de la Logistique	IDFM:69729
IDFM:23427	Parc Pierre Lagravère	IDFM:70975
IDFM:22304	Belvédère	IDFM:70845
IDFM:412355	Funiculaire Gare haute	IDFM:73848
IDFM:479005	Cimetière Parisien d'Ivry	IDFM:70486
IDFM:22049	Rennes	IDFM:73640
IDFM:462965	Notre-Dame des Champs	IDFM:71138
IDFM:21992	Rambuteau	IDFM:71273
IDFM:21921	Richelieu - Drouot	IDFM:71330
IDFM:22150	Cité	IDFM:71223
IDFM:24421	Adrienne Bolland	IDFM:73669
IDFM:24120	Porte de Choisy	IDFM:70604
IDFM:22228	Guy Môquet	IDFM:71528
IDFM:22173	Glacière	IDFM:71026
IDFM:463194	La Motte-Picquet - Grenelle	IDFM:71199
IDFM:24533	Delphine Seyrig	IDFM:73800
IDFM:480541	Porte de Clichy	IDFM:71545
IDFM:22297	Les Moulineaux	IDFM:70622
IDFM:463070	Wagram	IDFM:71423
IDFM:463218	Louvre - Rivoli	IDFM:73630
IDFM:42121	Pierre de Geyter	IDFM:72292
IDFM:22104	Château de Vincennes	IDFM:71634
IDFM:463022	Gare de l'Est	IDFM:71359
IDFM:462942	Nation	IDFM:71673
IDFM:22003	Porte de Pantin	IDFM:71989
IDFM:463169	Daumesnil	IDFM:71614
IDFM:486842	LaVallée	IDFM:69807
IDFM:463100	Edgar Quinet	IDFM:71108
IDFM:22398	Le Kremlin-Bicêtre	IDFM:70452
IDFM:462988	Villiers	IDFM:71403
IDFM:22026	Temple	IDFM:71296
IDFM:22375	Pyramides	IDFM:73788
IDFM:25645	Suresnes Longchamp	IDFM:70811
IDFM:463123	Assemblée Nationale	IDFM:73642
IDFM:23279	Le Luth	IDFM:72300
IDFM:29905	Moulin Vert	IDFM:69925
IDFM:22300	Les Coteaux	IDFM:70763
IDFM:463317	Trinité - d'Estienne d'Orves	IDFM:71355
IDFM:479001	Four - Peary	IDFM:69742
IDFM:22230	Gaîté	IDFM:73675
IDFM:486840	Jardin Parisien	IDFM:70163
IDFM:21996	Goncourt	IDFM:71840
IDFM:21925	Oberkampf	IDFM:71803
IDFM:462961	République	IDFM:71311
IDFM:28862	Roger Semât	IDFM:72355
IDFM:22078	Porte Maillot	IDFM:71379
IDFM:24124	Maryse Bastié	IDFM:73623
IDFM:22148	Gare de l'Est	IDFM:71359
IDFM:22100	Les Sablons	IDFM:425779
IDFM:26534	Porte de Vincennes	IDFM:71663
IDFM:35932	Coeur d'Orly	IDFM:69577
IDFM:22030	Opéra	IDFM:71337
IDFM:463018	Bastille	IDFM:463564
IDFM:2337	Centre de Châtillon	IDFM:70362
IDFM:22205	Montgallet	IDFM:71631
IDFM:22196	Richelieu - Drouot	IDFM:71330
IDFM:22007	Gare du Nord	IDFM:71410
IDFM:22635	Gare de Saint-Denis	IDFM:72323
IDFM:23281	Gare de Gennevilliers	IDFM:72303
IDFM:463148	Château Rouge	IDFM:71469
IDFM:22394	Aubervilliers-Pantin Quatre Chemins	IDFM:72460
IDFM:422037	Viroflay - Rive Gauche	IDFM:63923
IDFM:463171	Etienne Marcel	IDFM:479068
IDFM:24417	Ella Fitzgerald	IDFM:73799
IDFM:22125	Blanche	IDFM:71420
IDFM:22371	Riquet	IDFM:71977
IDFM:21973	Mabillon	IDFM:73639
IDFM:463289	Quai de la Rapée	IDFM:71637
IDFM:462984	Colonel Fabien	IDFM:71893
IDFM:412987	Porte de la Chapelle	IDFM:72064
IDFM:463091	Réaumur - Sébastopol	IDFM:73636
IDFM:478990	Trois Communes	IDFM:69939
IDFM:463266	Ternes	IDFM:71367
IDFM:21950	Gambetta	IDFM:71808
IDFM:463243	Ménilmontant	IDFM:71815
IDFM:22633	Basilique de Saint-Denis	IDFM:72326
IDFM:22194	Madeleine	IDFM:71324
IDFM:22005	Ourcq	IDFM:71972
IDFM:22207	Porte Dorée	IDFM:71591
IDFM:463020	Campo-Formio	IDFM:71063
IDFM:463291	Raspail	IDFM:71088
IDFM:25647	Pont de Bezons	IDFM:64758
IDFM:22396	Mairie d'Ivry	IDFM:70488
IDFM:22146	Les Halles	IDFM:73794
IDFM:463173	Falguière	IDFM:73641
IDFM:463102	Kléber	IDFM:73656
IDFM:28864	Guynemer	IDFM:72365
IDFM:22053	Marx Dormoy	IDFM:71510
IDFM:422039	Viroflay - Rive Droite	IDFM:422420
IDFM:486838	Le Hameau	IDFM:70060
IDFM:483279	Bagneux - Lucie Aubrac	IDFM:483315
IDFM:22373	Porte de Choisy	IDFM:70604
IDFM:22123	Anvers	IDFM:71419
IDFM:463150	Concorde	IDFM:71298
IDFM:21971	Église d'Auteuil	IDFM:71166
IDFM:462986	Sentier	IDFM:73634
IDFM:463220	Mairie d'Ivry	IDFM:70488
IDFM:463125	Avron	IDFM:71697
IDFM:42123	Saint-Denis - Porte de Paris	IDFM:72285
IDFM:22028	Wagram	IDFM:71423
IDFM:478992	Camille Groult	IDFM:70101
IDFM:463315	Ségur	IDFM:71157
IDFM:460549	Hôpital Delafontaine	IDFM:461959
IDFM:21902	République	IDFM:71311
IDFM:2335	Dewoitine	IDFM:416744
IDFM:22302	Musée de Sèvres	IDFM:70692
IDFM:462915	Saint-Philippe du Roule	IDFM:71334
IDFM:23307	Gaston Roulaud	IDFM:72526
IDFM:463043	Charles de Gaulle - Etoile	IDFM:71347
IDFM:463066	Liège	IDFM:71382
IDFM:22076	Reuilly - Diderot	IDFM:71654
IDFM:24122	Montsouris	IDFM:70620
IDFM:22171	Dupleix	IDFM:71197
IDFM:463089	Pigalle	IDFM:71409
IDFM:463196	Funiculaire Gare haute	IDFM:73848
IDFM:21948	Pelleport	IDFM:71828
IDFM:22099	Pont de Neuilly	IDFM:71442
IDFM:24402	Canal Saint-Denis	IDFM:72424
IDFM:21904	Michel-Ange - Molitor	IDFM:73658
IDFM:462969	Saint-Lazare	IDFM:71370
IDFM:24138	Porte de Charenton	IDFM:71579
IDFM:463063	Madeleine	IDFM:71324
IDFM:23295	Maurice Lachâtre	IDFM:72553
IDFM:24397	Séverine	IDFM:71824
IDFM:22168	Place d'Italie	IDFM:71033
IDFM:463015	Maisons-Alfort - Les Juilliottes	IDFM:70358
IDFM:463251	Pierre et Marie Curie	IDFM:70537
IDFM:21975	Maubert - Mutualité	IDFM:71190
IDFM:28859	Alcide d'Orbigny	IDFM:72414
IDFM:24425	Hôtel de Ville de Bobigny	IDFM:72477
IDFM:22145	Odéon	IDFM:73618
IDFM:21952	Jaurès	IDFM:71940
IDFM:463198	Invalides	IDFM:71274
IDFM:22122	Alexandre Dumas	IDFM:71728
IDFM:463038	Jasmin	IDFM:73657
IDFM:22232	Les Agnettes	IDFM:72240
IDFM:22170	Kléber	IDFM:73656
IDFM:35940	Place de la Logistique	IDFM:69729
IDFM:22379	Pont Neuf	IDFM:71253
IDFM:463104	Denfert-Rochereau	IDFM:71056
IDFM:463302	Saint-Denis - Université	IDFM:72358
IDFM:22092	Châtelet	IDFM:71264
IDFM:462946	République	IDFM:71311
IDFM:486812	Hôpital Béclère	IDFM:423879
IDFM:24115	Cité Universitaire	IDFM:70623
IDFM:22632	Cosmonautes	IDFM:73692
IDFM:478998	Germaine Tailleferre	IDFM:70350
IDFM:22193	Invalides	IDFM:71274
IDFM:23300	Libération	IDFM:72472
IDFM:2271	Terminal 3	IDFM:73596
IDFM:42102	Épinay-sur-Seine - Gare	IDFM:72383
IDFM:2345	Pavé Blanc	IDFM:70049
IDFM:478975	Musée MAC VAL	IDFM:70198
IDFM:462436	Porte de Saint-Ouen	IDFM:72078
IDFM:463127	Bel-Air	IDFM:73650
IDFM:42125	Delaunay - Belleville	IDFM:74368
IDFM:28861	Jacques Prévert	IDFM:73923
IDFM:22120	Colonel Fabien	IDFM:71893
IDFM:23445	Pont de Bezons	IDFM:64758
IDFM:462971	Saint-Lazare	IDFM:71370
IDFM:22234	Gabriel Péri	IDFM:72203
IDFM:24113	Georges Brassens	IDFM:71018
IDFM:486814	Le Hameau	IDFM:70060
IDFM:35942	La Fraternelle	IDFM:69633
IDFM:483898	Mairie d'Aubervilliers	IDFM:72524
IDFM:463299	Saint-Ambroise	IDFM:71781
IDFM:463228	Pereire	IDFM:71453
IDFM:22019	Parmentier	IDFM:71801
IDFM:463325	Voltaire	IDFM:71750
IDFM:22630	La Courneuve - Six Routes	IDFM:72637
IDFM:22191	École Militaire	IDFM:71224
IDFM:463201	La Motte-Picquet - Grenelle	IDFM:71199
